Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,1.1995050336784239,0.7206006945559166,0.8658357785021901,0.4145256041405744,0.7350268484826776,0.5905182659396535,0.6113195835660631,0.00038010973424143117,0.09676350629289392,0.5707190872780448,0.6074582767448343,0.5901841467873865,0.6103818810009283,0.5707190872780448,0.6074582767448343
0.3,1.27182033145966,0.6721751119530329,0.8411988852140286,0.3734290437389293,0.6906538971106732,0.5333709492987266,0.5854008554279929,0.00042972426274500786,0.07893921947700203,0.49725579867726083,0.5902528775041387,0.5344513736686459,0.5858857002302698,0.49701705392384143,0.5901576725912251
0.5,1.284268105378228,0.5920106168405193,0.806925458513271,0.32211560339834006,0.6581719864630984,0.5152546132448972,0.5776713108639018,0.0004242887426750927,0.07027171028592578,0.48660696650756063,0.580312380403673,0.5217618007633186,0.5852816692636025,0.48496735772837507,0.5822550455953046
0.7,1.2777495469842461,0.5901629371759661,0.7979870547233416,0.29180192212204675,0.6339081605846241,0.44821426439349077,0.5555970476586432,0.0004464472425610857,0.1122009863228471,0.4521688159204359,0.5611607479396993,0.4390859327978165,0.5560193243946017,0.45672536494500815,0.5800243110859645
0.9,1.3653860978931338,0.6050228393770586,0.7847343619369763,0.26683859201060994,0.5894737683623158,0.40279717605537235,0.5288193794610698,0.00031319227562960633,0.07233603543479757,0.418703928975031,0.5561107932969079,0.3675279759403487,0.529127458849733,0.39668120762632014,0.5536724300385863
1.1,1.3808301115014037,0.5625811852517235,0.7554079851039339,0.22330164760578916,0.5714230368491111,0.38576798627260783,0.5249133889814713,0.00034489887450653815,0.09023914295813858,0.35837195964726765,0.527127352450327,0.3757246049585634,0.5200438900171925,0.3322522460329382,0.5249611982674542
1.3,1.5126249041256703,0.5368936660840596,0.7419305058808624,0.26867613125833867,0.5598906444358188,0.2704291868225999,0.48617230303496173,0.00028527127172653,0.11755111912847614,0.3057046216802218,0.5037381824588523,0.27203872098999315,0.4880737774388496,0.2875992239538643,0.5100683244927225
1.5,1.351450083976663,0.5431692751621303,0.7179922202575086,0.17485720334709903,0.5332725699359195,0.2134559985222781,0.4684370256816349,0.0005071917372945769,0.1085654020458328,0.20769350632711495,0.46961560222798415,0.20589635364174097,0.4695017531596358,0.23644687752831306,0.48295940770743406
1.7,1.3812964197226854,0.4901372622185508,0.6997317361253605,0.15469995163545086,0.5020311108111575,0.21278252438293677,0.4748523873695401,0.00039400954949423794,0.04810527844313053,0.19311897271765008,0.4698539438320861,0.21693768436930086,0.47059840340112924,0.2131589981304586,0.4733819606356448
1.9,1.6002653230288881,0.4010517860553917,0.6518153923568701,0.210056099641458,0.489115804188991,0.15994737301428985,0.44780331836028847,0.00035179523299240116,0.12150215876358166,0.2182933340625607,0.47923667935011405,0.1943211925225834,0.46089787382055813,0.21951803086299293,0.4771490995214551
