Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,1.7148555965118502,0.3322727800577428,0.6598209912020627,0.12743504308049516,0.5330146521644868,0.30920896877962856,0.6407755099347417,0.0003860933359438218,0.24612454276370535,0.3009278199569019,0.6463071453841971,0.3189419507911545,0.6437748577608693,0.29702312320398455,0.647731777415753
0.3,1.8974262396727772,0.2649648155584473,0.5845692506303689,0.10932650499456263,0.47091560454899234,0.20934209346120358,0.618215623097143,0.0002895784844275335,0.4525417773197877,0.19813731475133617,0.6140088420549926,0.22968992278702416,0.6234156749265238,0.19939207782243312,0.6175756393474696
0.5,1.8974140099652943,0.20139940243353574,0.5193768497092208,0.0851308752119297,0.4315272380630637,0.1507764340739022,0.5967252924389619,0.00024493217992051225,0.459277911192597,0.16287066389205135,0.5996624617268853,0.179820972954708,0.6017599463379293,0.15170018743963998,0.5982092128804942
0.7,1.9551419061120434,0.1425516917485441,0.4690593932710245,0.0700583307059501,0.40722146735919557,0.1041206906048995,0.5910382812015949,0.00028908574864468256,0.4260664488399086,0.10682153864188398,0.5796757447338737,0.10081875516116057,0.5795214999761032,0.09297911067797449,0.569540955622065
0.9,1.7928557639264586,0.11179917745514635,0.43503091342451305,0.049882629359798675,0.3715648366322584,0.058990849902613066,0.5743757376564642,0.0003498291509666697,0.4158699697192557,0.0662332429968118,0.55458331860683,0.06080545691424567,0.5804088376021336,0.06586686389005728,0.556709308203608
1.1,1.97394784704694,0.10035892250968581,0.40587041262585904,0.04597752252139845,0.34531421600305057,0.050187337241356836,0.5828807574552864,0.00022245152103829267,0.4579014061841912,0.058065579097128894,0.5471501440814108,0.04398275297909956,0.5450157671689536,0.058862029965377025,0.3483691375054916
1.3,2.192426791365973,0.08457224130319811,0.3769601350608133,0.05377271743015097,0.3193782401417546,0.02477786345612285,0.5730364950986716,0.00028972689973296643,0.38819305061126863,0.04448902358368782,0.5319713220157557,0.04887590551573996,0.5545829884640314,0.05852710653176204,0.35361850840003856
1.5,2.2313147760595924,0.07585514183439422,0.35312258112016603,0.04624632090088243,0.30496897581311055,0.03280006868203547,0.5584421546024291,0.0002944428916944207,0.18788583390375696,0.045861202497857925,0.5209453738494784,0.03823026500575294,0.5560128512453284,0.057866532393781756,0.3316562845556346
1.7,1.9784262865793876,0.06274374960359624,0.33562417443433307,0.03512022570494201,0.29404966730450005,0.027133489323958117,0.5630728419449578,0.0002420324859085721,0.21356553665114744,0.04362805533460425,0.5272096271774286,0.04303922719252607,0.5353591721286596,0.04634593547639775,0.29372513194753946
1.9,1.928288572679103,0.060090191857582936,0.3188182323860516,0.02845907195686046,0.2769280877639783,0.022689817030774363,0.5615871979122441,0.0002694336619644646,0.44562450661172043,0.031077751638284797,0.537636713425141,0.03294125275294965,0.526319082838756,0.03813365376179431,0.27337844710388226
