Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,1.1943121026453412,0.7085874003232053,0.9062812858313578,0.5920924041817068,0.8595369389661228,0.554388795687843,0.7530644548539894,0.0026396024852784225,0.5341716257942433,0.5728415372947699,0.8221789780463814,0.5535637154606363,0.7528402586702834,0.5790704238859365,0.8348292252347901
0.3,1.1611127385527424,0.6564740640650782,0.8749597587163185,0.5579546571872134,0.8495287349284707,0.5267951509266061,0.7859953202616595,0.002406789237146216,0.5625134783316317,0.5397314001984568,0.8084360070043349,0.534526884344795,0.7960604230242042,0.5702905082860297,0.8614965845625974
0.5,1.1979987461931878,0.6286640298113538,0.8573777067422186,0.538048968030354,0.8256220217304352,0.4623824452792301,0.7246071496805631,0.0034437373704349662,0.4127377134562371,0.48759880817170614,0.7939353466662832,0.46288494555988263,0.7236833166788644,0.5331373576491364,0.8328711187482182
0.7,1.2259403750689166,0.5869658160077585,0.8327859131035992,0.5372486157157075,0.8141811481016485,0.4405819890455885,0.7274049891854737,0.0024570585167870587,0.5895142565387564,0.45677764790201786,0.7548529966437819,0.43772014376886154,0.7250339312638938,0.5222240801254203,0.8094458568816194
0.9,1.349771181514394,0.5711213992585391,0.8258231690113741,0.49692277913366434,0.7850964382823489,0.41041739049163206,0.7731866891418089,0.002697006940417091,0.46079989235271085,0.4165715004572047,0.7715927486128924,0.4242979610818988,0.7968960595036354,0.46814780521753707,0.7577815960914888
1.1,1.340616834734272,0.5459732988773165,0.8217034759929284,0.49215951173573047,0.7862885695295635,0.39743118258586996,0.7559242802475562,0.0030992051195694622,0.5078855998014915,0.41452707682256656,0.7295521252187931,0.42069837635093404,0.7962732175865656,0.46151887296993144,0.7934753537058038
1.3,1.3524806959442874,0.5472219411545607,0.8034721978273054,0.46784184964718173,0.7724253477865692,0.39339582619409064,0.7470926309782077,0.0029998600760759797,0.503050473892936,0.40281129787708864,0.7569821836168285,0.4000542971982245,0.7824539227231361,0.4541607387604908,0.7657414064490576
1.5,1.3903815327965445,0.5111160245182378,0.7954012094966064,0.45213760665297387,0.7573177707896984,0.373639387972748,0.7233720407843937,0.002391387415656115,0.6058081087368308,0.4025670838783188,0.764899007213758,0.40727517606257385,0.7687818968075856,0.4391200519233493,0.8027576371443248
1.7,1.455584326940187,0.4922815442270095,0.7737088622146793,0.432348670726348,0.7371454512657882,0.3483573416942765,0.7255877936133281,0.002675033066753641,0.5341391751043901,0.38083269411997167,0.7312898762210318,0.3701023500547652,0.7220594222137163,0.4189928747029841,0.7315622975106848
1.9,1.4218603911608723,0.4479908249604045,0.7482061085876159,0.40969217729086005,0.7303787842420453,0.32969441886693884,0.6920131976003516,0.002650439025317633,0.48844322882451,0.3695136709912108,0.7330157077407126,0.379208099394551,0.7448591596421719,0.38731757795516786,0.7559560013809367
