Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,2.0110552594106474,0.2646508368905722,0.7412273038834432,0.09042351348643282,0.5705116651986932,0.22982501579312073,0.6851917878195746,0.00025527988822404284,0.5608800860273871,0.2400673837884275,0.6911849614881115,0.22440239166106826,0.6838956753996293,0.24153635756986724,0.6929032781451931
0.3,2.103287184357947,0.27569118165578527,0.719885988501057,0.08477178343153108,0.5401602341670649,0.19559785649769043,0.6771694127495552,0.00031090474896960425,0.45895605619734026,0.19951905394177424,0.6818693554253087,0.18927833080581935,0.6768676192090747,0.21041390325067771,0.6827120831812299
0.5,2.0935442733148713,0.2569964353877301,0.7052078497363934,0.07836869930861799,0.511142265658007,0.17493871384826806,0.6730921788908554,0.00025841603221637245,0.5836105708025243,0.17232807466407926,0.673763948375008,0.165867905149988,0.6728219765399035,0.18664910091147674,0.672957022793714
0.7,2.2126798131728185,0.22890951180297023,0.6546387470748263,0.05804857007270566,0.48032664725180924,0.11722505908991408,0.6616446933570189,0.00028350716614855266,0.3166836505666735,0.14657788800976615,0.6661355253245682,0.12234814386504837,0.6646572667905544,0.1609776437965478,0.667040868994236
0.9,2.5321456020901545,0.1925453266476579,0.6191860711721725,0.05645128174534613,0.4519514615440295,0.10972352184471375,0.658799019932079,0.00027569490253077244,0.5810681343348002,0.12523030378809274,0.6653799690928253,0.11509339618896854,0.6620340645686658,0.10801178767171411,0.6463847241227856
1.1,2.101760074250155,0.16873163893890197,0.5863544836589852,0.05643321971809042,0.4471112467183602,0.07703706574595917,0.6475252942475526,0.00026595653362608524,0.5607655388769073,0.09479539260377223,0.655953659585667,0.09918664316006638,0.6582844572540401,0.1107962763488505,0.653861180413848
1.3,2.87040778058914,0.13989890504886404,0.5525107955323931,0.05229846168206757,0.4119164934033393,0.08235151155308411,0.6541737127109786,0.00025862852161702833,0.5433262153686406,0.07965813606825278,0.6455338726165607,0.08651723693885204,0.6470568568376642,0.08455121949506698,0.6356435824724165
1.5,3.4762830958533053,0.1274700999266387,0.5346609824490925,0.05914076733191261,0.40183311686301776,0.0686561659010013,0.642945995490023,0.00024725777910771657,0.5690330859243062,0.07722876261750383,0.6470062491446671,0.08689510382381795,0.6503895983072212,0.08616522926804163,0.6116597207822657
