Sigma,KMeans_runtime,KC_runtime,MST_runtime,Naive_runtime,MFC_Approx_runtime,MFC_Optimal_runtime,MFC_Simple_runtime
0.1,0.7919617,0.1456008,17.5839995,0.0031655,0.8360759999999999,3.525297,0.8966989
0.3,0.6366816,0.1447878,17.8827624,0.00361,0.7947771,3.421385,0.7002073
0.5,0.7707,0.1481648,17.6815366,0.0038654,0.8407876,3.5564729,0.7162149
0.7,0.8888299,0.1447998,18.0420378,0.0035104,0.6802946000000001,3.4231146,0.5468317
0.9,0.9383231,0.1441635,17.8942033,0.0036694,0.5705226,3.4380463,0.2915275
1.1,1.3244717,0.143826,17.9193821,0.0038514,0.8618318,3.590343,0.7636264
1.3,1.1869739,0.1635253,17.4258444,0.0034236,0.7416318,3.6687754999999997,0.6679269999999999
1.5,0.88897,0.143781,17.7411783,0.0033967,0.5587616,3.3948737,0.4317026
