Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,1.8948372000650053,0.3508304747254382,0.6909983373982207,0.18507101832954861,0.5738464431618479,0.3452135744383258,0.6511728185131874,0.0003712757779297665,0.3554987909435313,0.30525926417464033,0.6461032309047714,0.33614748155906476,0.6491949222749759,0.3017094155771276,0.6523260620077094
0.3,1.9997047472329124,0.3107211059624918,0.6450453757490985,0.1446971486810826,0.5181340011814076,0.25724536966371775,0.6277622396196441,0.00022208597984815263,0.48624709221036483,0.27275320654281904,0.6353060904702418,0.28679356842819465,0.6357455312331552,0.2617706261225799,0.6322043506794176
0.5,1.9514438232583975,0.24494927407109499,0.5846584516689598,0.09303180340399324,0.477164531960094,0.17589727636578098,0.6078971769899192,0.00028602569325800176,0.4862920735988849,0.203699934879974,0.6167262203666665,0.19129314977075532,0.612127672080629,0.19743598841943835,0.6171664213601877
0.7,1.829692825050345,0.19167637328826323,0.539766375644437,0.07386875156500793,0.4458952003113768,0.16030206978241224,0.6019056501137245,0.0003245293229711772,0.35603010760269665,0.15867397215652188,0.6048483867472717,0.17986633454948275,0.6071209484869234,0.16188703299558693,0.6071024714976148
0.9,2.2604535900614713,0.1575879276768579,0.5044992541530674,0.07923637523625555,0.41149898405654284,0.12403789391947556,0.5912092694353878,0.00029665535688327315,0.19404166839802484,0.10022104406880654,0.5793314088740278,0.09613891135003896,0.5950203755511432,0.10556533983414976,0.5742057116176563
1.1,2.284760158156435,0.13088265219351267,0.47189046709824134,0.060579157723169415,0.38368064444490557,0.07654153463611325,0.5809293245077675,0.00029555242750193883,0.40253002282541744,0.08656750243749962,0.5715711786057887,0.07533868619817014,0.5869150425147224,0.08181386647578633,0.569022228617652
1.3,2.02087178203985,0.12166508696124795,0.4450364561819346,0.05248960750707405,0.3671408836535456,0.06050129351499453,0.56988643443308,0.00020785698327525814,0.4898787290034354,0.061100676522493964,0.5700542862600118,0.05822715384190743,0.566308879187566,0.07014225397698941,0.5615069869957555
1.5,2.1995433283220254,0.10004002958250437,0.42240588329005163,0.04645359484753675,0.3436135343621239,0.044526594015574295,0.5800067293847595,0.00022564939808394368,0.47978076724981683,0.06695891789023364,0.5551103011737986,0.05935893277180406,0.5713926521357702,0.0648696541231563,0.5609161035730779
1.7,2.59469945628364,0.09016410646039782,0.40240022968212763,0.04494196387681164,0.32109178674694067,0.033645488693430536,0.5770270615612322,0.00030933038179226205,0.40745415139413466,0.05421017930627535,0.5354499302072635,0.04686527861518697,0.5717731769788474,0.05154126350771063,0.42337870110718767
1.9,2.6014374160390545,0.0832515279273879,0.3832121298533771,0.041686366841533914,0.30887965281713164,0.02438671316596049,0.5563758133956865,0.0003148853423106297,0.2094398052606626,0.05484226886481379,0.5557152741583389,0.04746237079991507,0.5704325135680062,0.046879069991712374,0.5358752501987791
