Sigma,KMeans_runtime,KC_runtime,MST_runtime,Naive_runtime,MFC_Approx_runtime,MFC_Optimal_runtime,MFC_Simple_runtime
0.1,0.3844239,0.0717206,17.8613545,0.0035093,1.1829861,3.8691297,1.1349353
0.3,0.4242642,0.0705387,17.7285076,0.0039304,1.3963512,4.0859262,1.3633015
0.5,0.7556069,0.0730554,17.8408727,0.0035571,0.8014279,3.6249724999999997,0.7480182
0.7,0.8065905,0.0710388,17.5545597,0.00355,1.0624075,3.8595139,0.999135
0.9,0.4972734,0.0724382,17.5102624,0.0036843,0.861495,3.7197845000000003,0.8086625000000001
1.1,0.7375439,0.0738198,17.6637364,0.003546,1.4829308,4.2678851,1.4203623
1.3,0.5389274,0.0708068,17.8047231,0.0035207,1.946454,4.7877016,2.0341573
1.5,0.8375037,0.0719306,17.7612958,0.0035016,1.3072396,4.132138,1.2554372
