Sigma,KMeans_runtime,KC_runtime,MST_runtime,Naive_runtime,MFC_Approx_runtime,MFC_Optimal_runtime,MFC_Simple_runtime
0.1,0.0492637,0.0284524,23.6782351,0.0047171,4.0117165,11.6606526,4.2063647
0.3,0.1496181,0.0281971,23.7180621,0.0047011,4.0941237,11.5594728,4.4300999
0.5,0.1205943,0.0289717,23.5902567,0.0052013,4.1563161,11.772392,3.8991538
0.7,0.1146535,0.0274031,23.8892648,0.0046784,3.909018,11.5197211,4.1408225
0.9,0.172,0.029413,23.9602144,0.0047488,5.4760174,12.4993305,5.6097615
1.1,0.2015742,0.029474,23.7450679,0.0055711,4.960540099999999,12.107306900000001,5.0839234
1.3,0.1550825,0.0351361,23.8784789,0.0047662,5.1245451,12.449793000000001,5.1641332
1.5,0.200841,0.0302012,23.8280223,0.0048384,7.4089125,13.704931700000001,7.313709599999999
