Sigma,KMeans_runtime,KC_runtime,MST_runtime,Naive_runtime,MFC_Approx_runtime,MFC_Optimal_runtime,MFC_Simple_runtime
0.1,0.3163752,0.2235601,22.6789008,0.004609,1.5704397,9.6481873,1.4255758
0.3,0.3638512,0.2228023,22.8655697,0.0050068,1.4643499000000002,9.840108299999999,1.326797
0.5,0.5673952,0.2227384,23.1955494,0.004574,1.6887601,10.2606266,1.5839549000000002
0.7,0.5397189,0.224699,22.8824995,0.0046606,1.5917596999999999,10.083397499999998,1.4632992
0.9,0.6034362,0.2233796,22.9746355,0.0046937,2.0313583,10.465725899999999,2.0736155
1.1,0.5957634,0.2214968,22.9204458,0.0047485,1.8804035,10.3237693,1.9142728
1.3,0.5506185,0.2228227,22.7690342,0.0040809,2.3322977000000003,10.7252695,2.2026054999999998
1.5,0.5202884,0.2237923,23.065736,0.0047676,3.2238149,11.3596665,3.265194
