Sigma,KMeans_runtime,KC_runtime,MST_runtime,Naive_runtime,MFC_Approx_runtime,MFC_Optimal_runtime,MFC_Simple_runtime
0.1,0.0798516,0.0115129,17.8360892,0.0034395,3.0534923,5.033867099999999,3.0528239
0.3,0.1225891,0.0087508,18.0209291,0.0039766,3.1871339,5.4095843,3.0607505
0.5,0.1909158,0.0108153,17.8786813,0.0039423,2.9580009,5.2257866,2.9491678
0.7,0.1870034,0.0096735,18.0014674,0.0038814,2.7926029999999997,5.2887873999999995,2.8974154999999997
0.9,0.1797107,0.0082032,17.6417962,0.0037248,4.7942124999999995,6.8722198,4.710206899999999
1.1,0.1398929,0.0091524,17.7596922,0.0037941,4.9239662,6.9950316,5.020506299999999
1.3,0.1766239,0.0094211,18.4127046,0.0037023,4.6944783,6.9037175,4.8285175
1.5,0.1285296,0.0086751,17.7198021,0.0036205,3.9775044,6.2059209,3.9066829
