Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,1.4053655623791943,0.11110572899671058,0.4926225700328907,0.06047189570185647,0.456377094928413,0.07144960725593873,0.6916380908123477,0.00022222272077872908,0.6255242169165159,0.09298963399894784,0.684355824153684,0.06898311021431602,0.6942323697117468,0.09299303727995487,0.6844698061415219
0.3,1.4109773793880365,0.05312598695306748,0.43204796790335437,0.047579493164066795,0.42173715172361864,0.0460666472162662,0.6657089568053021,0.0002200109280134104,0.48463351679185274,0.05522998736205584,0.6541022530949958,0.04425863263617727,0.6573239151135356,0.05677730075244018,0.6475779320099472
0.5,1.4050956524220115,0.03278253532222874,0.39598949237623937,0.03531910879560323,0.3820084603767846,0.024254799901767186,0.6590760570565004,0.00022865245052725643,0.6333189142489635,0.03176895543123881,0.631906408655673,0.0340201286822578,0.6225734682029019,0.036901151661169,0.575870930952272
0.7,1.3951857076008174,0.023630578410804022,0.36899543062330264,0.02663686979863493,0.35345290442466265,0.015152605606045491,0.6569517762788971,0.0003179205192635279,0.5216705201862544,0.021979956140534256,0.6226433069440575,0.016863315727221117,0.6183767286832125,0.026435041494680924,0.40672146002930365
0.9,1.4256569968791113,0.01891042092372298,0.3525751306342961,0.02166977960529189,0.331133196240942,0.013717257238064818,0.6402265378224273,0.00020701350149616727,0.6108980660653549,0.01698464654279317,0.5160405455362848,0.01647359787359463,0.6021260610189438,0.022034212575350924,0.3380830304294388
1.1,1.4047205993575838,0.015327970521963321,0.3369062434491737,0.018626921338139837,0.31261781803305905,0.011245872080521715,0.6319988757379932,0.000181205097630036,0.6193381823079224,0.01702369022911122,0.562063345663432,0.013815007327475032,0.5883048172917831,0.018987267977850265,0.31195993824366286
1.3,1.4076041768848297,0.013154222801043667,0.3273464844931515,0.01547446703895136,0.29839127312037367,0.008365710008870472,0.6300342082228402,0.00028251505623435794,0.5102182058479824,0.014229993027500646,0.472514519125915,0.010997325817887415,0.6047001109129199,0.015381136583824308,0.3223792620266725
1.5,1.4279906043083166,0.011109181406404005,0.31738727581710763,0.013472522355517585,0.28761559794093,0.005610745908640182,0.6266600808260442,0.00027026682539091845,0.5154357077308426,0.011797322971722733,0.5104285417573527,0.008407442572405444,0.596475555850844,0.013638914194987105,0.2942533518963484
1.7,1.4188310625356764,0.009925813561572797,0.3108913437366483,0.012164610147101627,0.2758685704879107,0.004361546330866441,0.6223509064078988,0.0002225296936190313,0.36245198636706055,0.009386758072521014,0.4533931376303944,0.008348794986834301,0.5837078536640281,0.01216848549850819,0.29521183571508486
1.9,1.4079244584079904,0.008905809727733957,0.3039085728036455,0.011008320408366282,0.2651696124871558,0.005066415076102997,0.63670152005101,0.00023962799958911286,0.541213127435814,0.005917392684705931,0.6187138717804015,0.00742746827710753,0.5822145972599819,0.010949710535912921,0.27429083789667963
