Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,1.4666767505178846,0.4920472613259584,0.8506549247624151,0.36479421152814895,0.8017404839974955,0.4512993898739305,0.8354988125494027,0.0016108529726422572,0.7392325911657964,0.4279825342486429,0.8322352943708515,0.4442841962070808,0.8345466758418791,0.4201104367762131,0.8308365077086098
0.3,1.4829715311985365,0.4528076119058041,0.8291139393005783,0.32417403903187375,0.7781423857120104,0.3591790224993798,0.8146781984937955,0.003852162822107891,0.6533000668405325,0.3478138300216507,0.8159983304368383,0.35375871233778994,0.8149886607863299,0.3593647408211239,0.81297821595107
0.5,1.6047156112661671,0.4240504423296015,0.8115701055658909,0.2764776107791218,0.7546623356650455,0.2945137935540748,0.8018732331432711,0.003409279738047169,0.7305005116315642,0.28913966697910926,0.7976099576595415,0.2931944421790659,0.7976310165428255,0.2951260099520687,0.8005846968663664
0.7,1.6860740118842201,0.35619236497480655,0.7815675102753319,0.272489534459298,0.7358216422550109,0.25152798462195974,0.7964222830003483,0.0037444618565474264,0.7721372764361684,0.2569398025134137,0.7816699444543185,0.2529070694603424,0.7828613178782567,0.28060950790535566,0.775104824814225
0.9,1.8526976962084045,0.3199360327323751,0.7586646830992755,0.23721194257181022,0.7108458860912333,0.22641192787113815,0.7834732575417364,0.0014277143281143006,0.7022572589775404,0.22113265623460288,0.7770275094563194,0.22199465385047054,0.7846512993739861,0.23680284778897615,0.7669104246284896
1.1,1.8486761127133344,0.2909938381523566,0.7369589609379765,0.22961076443019507,0.7022402182169903,0.19024275592491507,0.7732102702951271,0.0031425331560445695,0.7054862913917089,0.21596862990022977,0.7615553303489218,0.21210349859960706,0.7658033222973074,0.21953857794682818,0.7310873395926492
1.3,1.8975001234824398,0.25587475322529385,0.7170763225190179,0.20005384215592578,0.6862211695529385,0.14677377985569828,0.7609037998481342,0.0024090224206057944,0.7404577226107418,0.1545760940484005,0.7556072777813603,0.16083868778504784,0.7558544282579858,0.18478640995898343,0.7320221830459128
1.5,1.9407358171862488,0.2494934577665477,0.7120641129204507,0.19754806648327475,0.6765233666904699,0.13557208775886515,0.7585521721836359,0.00178010582445622,0.6777220015160065,0.16750052708949834,0.7638750458466455,0.16262691531585977,0.7614769859547543,0.1982072101693593,0.7277172732878637
1.7,2.0853711545293203,0.23226821887476218,0.7006700679791844,0.1884253362368984,0.6661507465237922,0.12499661967103336,0.748781050016135,0.002216138038277066,0.7160419214586818,0.14521619766759622,0.7440796180677142,0.14832285756088454,0.7407184911804673,0.18051249137078568,0.7110229879283069
1.9,2.3255649988021143,0.21335487939350728,0.6816203556508957,0.15552066669900422,0.6444923647676304,0.11028868626798603,0.7418442922287951,0.0025759628682221008,0.6787178309685811,0.11017076002053582,0.692104539348182,0.12691769369500477,0.7062264821995746,0.148843894394644,0.6898043089434198
