Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,2.598931374286478,0.17345947025459346,0.6731830789948183,0.06789930514010012,0.5315733951889601,0.15518873769037472,0.7326439202862757,0.00028993385180065944,0.6397708676332712,0.17072268670152668,0.728590259911464,0.15131410937535048,0.7313085367751396,0.17397996431527302,0.7265161873148548
0.3,2.8696234069616473,0.14973782505972738,0.6144257766411246,0.047269423648085326,0.48651306264338573,0.10512758730762455,0.718359774060222,0.0002806140048716029,0.6509071620973457,0.11758452800108678,0.7170521096234822,0.10616154462552344,0.7210221821050067,0.10707594338628602,0.713979190549661
0.5,3.120159491073684,0.1164575686994298,0.564931955513458,0.03740209583170506,0.4573715937560717,0.0940574685679737,0.7168368172425069,0.00025319412906680205,0.6589953367363081,0.08170709060117427,0.7088814783272835,0.09369323461794779,0.7171500662213391,0.08402191238810436,0.7038750763134904
0.7,3.7571890855302104,0.09077254302343181,0.5241183304009013,0.04054395693921053,0.4336393253011557,0.07919116204699515,0.7140752309578129,0.00020260992175554973,0.6590480964393379,0.08522221396855552,0.7026366560748847,0.0658729686851251,0.713429329300052,0.07272348650315091,0.6851818526566312
0.9,3.767173802219381,0.0712048205532798,0.49318333846994217,0.030347148635092813,0.41567855975442924,0.049762771972895525,0.7132805052894651,0.0003010826886465362,0.5975287854195552,0.053006591173051364,0.7025617911417265,0.06359144854751211,0.7074183671206292,0.056984647860702314,0.6703776912521249
1.1,4.348749293899959,0.060335427113367764,0.46403849935088975,0.03114708609789172,0.40034688682360725,0.03950352324043423,0.7040656934460858,0.0002855880972730291,0.584663998580306,0.04674955744330062,0.704760698900937,0.03657632858589554,0.6965496662588309,0.05057930889471778,0.6817043422281296
1.3,4.091470532994168,0.05220941236680723,0.447320179700674,0.026393098682668856,0.38756852784690937,0.030808407521054283,0.6969069535712301,0.0003065272199855431,0.6045172028369422,0.04693635640753613,0.6915458133743083,0.031520446165149596,0.7037645349078567,0.04099099970791968,0.689510640799014
1.5,3.2033487956246245,0.0443748074411499,0.4257854606081191,0.020030090640883604,0.3771634195587511,0.028229241225327363,0.6952521865472718,0.00028116368245431666,0.6152334229388939,0.03398998493005079,0.6954968067024964,0.032934186873957515,0.7026470719943905,0.035202363416240896,0.6947497390978562
1.7,3.689039044838311,0.03879273892225999,0.4125615582023374,0.018209087630183925,0.3660078971724151,0.026259085434598088,0.7020238649743419,0.00022008650709728087,0.6224352322491172,0.025570828042857194,0.6927641951953784,0.02563204371433477,0.6842762175072908,0.029318960020789833,0.6816826296776172
1.9,5.410858358763182,0.033317740823660506,0.40005005723444775,0.019150085837902685,0.35348428941832216,0.022688167469397603,0.6920241537688919,0.0003536845137820206,0.5314548068819518,0.025248178821076554,0.6628407548350546,0.03072965346580011,0.6932171547000415,0.02556336567131063,0.5962517996117707
