Sigma,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,0.2646609084303475,0.5564617194307576,0.12107251546575803,0.499202421321567,0.22746688576535304,0.6082146493486404,0.00025904521800170096,0.4569522659895354,0.2100028786905442,0.60799713536187,0.2221272487806603,0.6088895547562276,0.21000248672466976,0.6079936946452891
0.3,0.18374540274890758,0.4787217953650274,0.10852252709524192,0.4481811588008124,0.10262750833829128,0.5578575738605149,0.00029178324119269293,0.46351391662305896,0.13106645956005208,0.5585297529913666,0.1254840460677771,0.5537501557081973,0.13105180072908068,0.5585071255817475
0.5,0.11606026794019132,0.4083530597826645,0.06993142873784475,0.37941292775021446,0.07388509699598249,0.5410810167544559,0.0003751371295216793,0.23295128388612324,0.07426455337018051,0.511323576425926,0.06003407610578819,0.5407729403127678,0.07241084131220064,0.5112287223386388
0.7,0.08309920429636897,0.35998546574295237,0.07065444146657289,0.35929594417573363,0.034731141492753984,0.5385939714408727,0.00031176552074797413,0.3502894082225453,0.07021203701674834,0.4201824471943381,0.033519357930244145,0.4854364662344687,0.07065444146657289,0.3592959441757347
0.9,0.06384024210046238,0.3268331423121436,0.057729324402724505,0.335023560849738,0.022382515343916887,0.5149172769956669,0.0004297588399187138,0.23625821736803637,0.05850630782256873,0.3285709701546498,0.03533777340649763,0.48072961902534184,0.057729330668143126,0.33504668154852857
1.1,0.052577377707625904,0.2987012095890115,0.05616679495899649,0.3095243278457896,0.020561718922027915,0.5076585180926857,0.0002682748351922897,0.4045874908079271,0.05706443601080637,0.4111353899030789,0.04897808296352212,0.4350160270641403,0.05616689649584094,0.3097162965290022
1.3,0.04468682688220766,0.2756593568007061,0.045216566246160064,0.2789974986850681,0.015658784638437406,0.4745998045552834,0.0002640573220390961,0.3405154634729598,0.04637483380344248,0.28434659689836567,0.023795153607964668,0.505789659222521,0.045216566246160064,0.27899749868506896
1.5,0.0395650493041936,0.25858205569727466,0.04246280674814988,0.2643717965880682,0.013877342347241637,0.47866781284191995,0.00021746057024140138,0.20562223513463734,0.041832207267347564,0.31941096179992556,0.014566232856857781,0.46414743364526906,0.04246280674814988,0.26437179658806914
