Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,1.2808480721396394,0.0523034775318404,0.8160120541281247,0.04611309683887125,0.7977737386749666,0.05036906085987904,0.8874047597107559,0.0008877394482441981,0.8609537687005078,0.044127148564453066,0.8780587362906171,0.04682708121868741,0.8948021361644506,0.05259049504470598,0.8691865410696761
0.3,1.3614061591320905,0.02554040535406511,0.8106095143281418,0.02411679545774381,0.7939802216126365,0.02712688108024511,0.8732533364523184,0.0019058548831837328,0.9047743875464782,0.029509283117059238,0.86077465405217,0.028340225520484392,0.8818561396866241,0.026270573987829123,0.8734627772743472
0.5,1.3756837761182126,0.015328866454124578,0.8091213475122248,0.013540138641512132,0.7943640506495074,0.019340761611295068,0.8549122904827371,0.0007221567712739741,0.8339622531493976,0.016403978847691472,0.831880537231518,0.017181575738679702,0.8539146151591778,0.013665891922792382,0.7219712927784552
0.7,1.4118161409732308,0.012482577058315934,0.8103161436920551,0.00983520727064829,0.7935622203322685,0.009703470551811078,0.8458580605710563,0.0029989277026220354,0.9037747072973396,0.009947231184899758,0.8086191707445731,0.009453122561629352,0.8223936040069288,0.012151801743145329,0.8277788369637135
0.9,1.3386187740826707,0.005731301951011129,0.806876589768291,0.0065461851503702114,0.7948596177105187,0.006939624946198703,0.8297257324648657,0.0017500576844571448,0.8445978238803962,0.009404676671350073,0.7853569775210938,0.007693575769292845,0.8443893331233373,0.008549853864113967,0.7792519496258977
1.1,1.3834324046406334,0.00352909419915555,0.8089332924824302,0.005886666448768895,0.7952831802480312,0.004911847836649162,0.8272688899084863,0.002726149377699079,0.8812961828183012,0.006105113042927646,0.8107233476295298,0.00667915238345368,0.8008028087756692,0.00648917748703918,0.8360201960011332
1.3,1.4490489208001625,0.006480009197941779,0.8089317204350516,0.010176771389931396,0.7946700778454836,0.006114309002298141,0.8384649138759639,0.0015169748844737379,0.8778196407309538,0.007597584089299545,0.8139238706409195,0.005995570817216535,0.7852856337750469,0.008459913653291297,0.7939639893015875
1.5,1.3415008260552048,0.00556272237330399,0.8089711670964128,0.005514860588198865,0.7950979085124987,0.005802796042097158,0.8604654548993368,0.003569067119697679,0.9137840330205633,0.004970568095252436,0.8750877968414525,0.006720792205620242,0.780732080799296,0.007143881026171164,0.752549777409052
1.7,1.298095200618758,0.00397675271357512,0.8080781096770245,0.005957566128917585,0.7955429524626358,0.0037330919576264456,0.8733790287771019,0.0013401995336740139,0.8543916280429397,0.0067753301271034514,0.8227561527909241,0.0034625550942297897,0.849079025789439,0.005649648614166411,0.8457055364012009
1.9,1.3420305977740505,0.003018995471506793,0.8082492020059653,0.0035096881879257955,0.7949895841881011,0.005236343273839204,0.8377096550692195,0.0012643207426309212,0.9182161777016316,0.006073914542908019,0.7997345605435764,0.005250797422666639,0.7624697675913524,0.004693165976686892,0.8791305058624294
