Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,1.5198769087914115,0.10559377125351078,0.6902829845087234,0.07418819217789333,0.6549933774218679,0.09378938460040592,0.8268112027078357,0.003153410919185366,0.770441114355907,0.10150440884430607,0.824802654898742,0.08992546580607348,0.8276802005547347,0.09915010719300263,0.802495130340968
0.3,1.5643266492504455,0.04866858510860527,0.6624663265673199,0.043414698976653524,0.6315416766449807,0.04346879829038726,0.8013697670912537,0.001505429082913288,0.6721560980055382,0.04602098914617286,0.7614204137120568,0.04528368943964256,0.7923709995174505,0.04881810321043066,0.6938179328178173
0.5,1.54634184970728,0.029244897206031545,0.6515837221223078,0.03166655086176167,0.6180380830033428,0.031610977788298925,0.7799067479164371,0.002199449515604833,0.7631547635845306,0.03350306502533804,0.746546634190557,0.031490090994888455,0.7614108674691714,0.032723444962160085,0.7557505053348444
0.7,1.6232313521465938,0.020077904146036794,0.6465668640332437,0.02507221099156232,0.6192720943779771,0.017400009644373823,0.7558445563709976,0.002162060897523222,0.7773452605942028,0.022498205299998162,0.7411000645238517,0.021086433658613363,0.7259949497139727,0.025890543375703113,0.6675371931354854
0.9,1.6436883276595067,0.018593306571196757,0.6438845085730611,0.019816650707541867,0.6152542514960369,0.012459795753980995,0.746527082860041,0.0045323555355827,0.7580424356636711,0.019125947333300114,0.7307858181423421,0.01635139002232872,0.7282261071103502,0.02050051492362016,0.5877885557907472
1.1,1.6037626190931906,0.01324040252181973,0.6418137811782956,0.016223253859586197,0.6089035145270283,0.011065830018783729,0.7514892349227097,0.002827215321164969,0.7458285683338358,0.015651062160412066,0.7262823895188473,0.014508027346195109,0.7225197077866471,0.01599802606237188,0.6444621971652746
1.3,1.6053585960347976,0.012759285671610129,0.6435663907572214,0.014297554747490043,0.6085939329604567,0.011486969172677152,0.7219679119435555,0.0009950524081530898,0.8125304616812901,0.011786046493964992,0.7368672299711034,0.011121257708397142,0.6591092838922247,0.01380185873959706,0.6196678277409965
1.5,1.5531803433563047,0.009096000215123913,0.6386925137680352,0.01047005167847838,0.5991591975564096,0.009451339759708221,0.7833896100267471,0.0010529303311097582,0.7901252573213438,0.011707241627843139,0.6606842484989958,0.012288520196293977,0.6927183276639485,0.013334481929695075,0.5782209663916169
1.7,1.6034327985141874,0.01091918807885366,0.6399716442304434,0.010562037951892303,0.6005288377428823,0.00992325250080424,0.7770423143058275,0.002612265541769346,0.8089566365983467,0.010691731117941073,0.7122482866970269,0.01017608058427391,0.6977244501520855,0.0112722647599163,0.5835802509675474
1.9,1.617855133153657,0.006662999512306276,0.6357930753087344,0.00998435526961323,0.6015021709568948,0.006169600786367559,0.7603417778691605,0.0025028843018002483,0.7900730341674025,0.009681849566411948,0.6724487157446094,0.008131452653658701,0.6746626869565393,0.01010222780444443,0.6473793910291932
