Sigma,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,0.2964668395831301,0.5865720572445626,0.16901437155083887,0.50602065925396,0.2531109390065495,0.548789767294981,0.0003140343749651573,0.126360462740987,0.20127632956269956,0.5408894797809111,0.24589532279027349,0.5488608974239406,0.20127632956269956,0.5408894797809111
0.3,0.22460680987981482,0.5119909221281044,0.11424580977677731,0.43658687571635707,0.18401177982694075,0.5166571663397311,0.00027398000665256945,0.18369573139369116,0.13200594843848226,0.5085883297289894,0.156108347707114,0.5107360000900819,0.13190137883986336,0.5085554431540644
0.5,0.1527859543872042,0.4470831085311185,0.12420143778456283,0.4180359342623324,0.11701548289880545,0.4906043537830321,0.0002827141401081888,0.12922500422743943,0.1304601397538193,0.4329272173612251,0.1144804423361465,0.476881732863698,0.12456450519815739,0.4533303071769659
0.7,0.11798064215372087,0.39652484277949135,0.09829056798275336,0.365605606289461,0.08196878673155751,0.4647005379650243,0.0003089224032857882,0.18601496919647462,0.10190146095508276,0.36838376956975555,0.08190166763151038,0.4491791786718036,0.09829401922008182,0.3658685103045986
0.9,0.09820150988478821,0.3616145691202523,0.0937857682818243,0.34881113230816646,0.06792869530648288,0.4555135663075732,0.00031658440172132056,0.14819206176773597,0.09320749466137666,0.34514291257310464,0.09168201769677219,0.42409842338040027,0.09401133016788141,0.3930309754727132
1.1,0.089277472208768,0.33522388517915597,0.0824750605037383,0.31493225524871993,0.0318311638774485,0.46372060494566997,0.00027747356734623095,0.11109113987600377,0.0840737592562799,0.31977554396094343,0.03139421479548937,0.44360012384214953,0.08247517986083186,0.3149645748422201
1.3,0.07534177782690696,0.3056710244664855,0.0642356222349592,0.29325387759238436,0.03150682017782185,0.4469323695514212,0.0002205569065408112,0.14775988862131487,0.06924281427504461,0.2836218759962684,0.034396641984715585,0.43783299403801273,0.06423579446445156,0.29333561697615296
1.5,0.06873158571711233,0.28478248682830826,0.06786848375799588,0.2866643190766839,0.0244115041991655,0.42918526497043724,0.0004928770536658452,0.14897892130710075,0.07408579979472524,0.28343773472340883,0.03767046134360032,0.4462338059482674,0.06786848375799588,0.2866643190766836
