Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,1.6905260228643884,0.3932640382268236,0.7182070213260424,0.22154832334622174,0.5926134162247241,0.34997875038118087,0.6827342334102525,0.0025999481885472715,0.39325429970289466,0.32889389032086913,0.6825964823112901,0.3598417255701378,0.6871748054915716,0.3166559946579838,0.6759912161580643
0.3,1.4531172797879581,0.34422253321543805,0.661487030109591,0.21326097256209037,0.5780788236500737,0.2750037891888915,0.6575400408378184,0.0023610432672560144,0.2782575706052704,0.27448087581191366,0.655036482719124,0.2713501236496631,0.6561663940021305,0.27382839578016305,0.6547269833100021
0.5,1.8252517645773154,0.3031981080875485,0.6241634616553792,0.1844689163347407,0.5223670659130004,0.2449184594259358,0.6388296092124929,0.0023752599627300205,0.45715452043372845,0.2205085084428256,0.6383891553354301,0.24853982652393808,0.6450732519630454,0.19751274765747623,0.6094399408055866
0.7,2.029685638326594,0.2549909133315582,0.5755167286958779,0.16999924885037812,0.4835186082215839,0.20169515997752538,0.6244747945169016,0.0014729273557305465,0.5669308964164462,0.17953111350881834,0.6092926605560266,0.1804444350439606,0.6248389654536765,0.18747998743336292,0.5614519056233472
0.9,2.014463083215997,0.18132699653066237,0.5185278461525993,0.13296065072377414,0.442024248085236,0.14770621235513404,0.6091551800544208,0.0028571209194875203,0.49900276091667584,0.14366400392182385,0.5892523828088365,0.13241839540778405,0.6005459725043922,0.15111317050426898,0.4646846640342074
1.1,2.0536375650607863,0.17345672436812135,0.4979282957056593,0.108983578802545,0.4172705751172437,0.11910814414927896,0.6066134213494684,0.002274710404978111,0.522652899600013,0.1021817740176619,0.5892023444028512,0.11068638776405532,0.5596410966883888,0.13745798601857023,0.44324827846426257
1.3,1.7583793995873225,0.13807176522931935,0.4530949161197511,0.07834292092938255,0.3992588171100394,0.09745970477816678,0.5964098390240457,0.002072643416047807,0.3667436573496848,0.08273247891607334,0.5417834888126342,0.07082801716689151,0.5750032251063609,0.10719557571445523,0.4142154284038537
1.5,2.1473382151264255,0.12792499932615195,0.43519636507161336,0.10645119202203902,0.37448620193049376,0.08014269444761733,0.6026396254387747,0.0028841913747492446,0.3337349763826795,0.1040566585186347,0.538572142848501,0.07949404367079474,0.5725989287634298,0.10661213847240353,0.4275179588725179
1.7,2.1083479696547744,0.11083038034921336,0.4087312628006268,0.10566225986882635,0.36514003507736015,0.059205830992331634,0.5900241772898979,0.0026328052040416896,0.5183153255899196,0.0843757909812614,0.5503121362340301,0.09119824668279024,0.5760477863333143,0.11056148959373151,0.3663118199019279
1.9,2.217628021181037,0.10423410251871108,0.3969721218979123,0.07030828993023024,0.3444393683066117,0.04758958063984086,0.5877419450947781,0.002072688828420051,0.4734222667854294,0.07108784527804868,0.5183159341521418,0.06666344065350205,0.5327095823588666,0.09501764229019603,0.3815175612233824
