Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,2.0354148668130896,0.19114265428906083,0.6584327312736244,0.11107646459764561,0.595444787900282,0.1927904682008758,0.7881485129532135,0.003650269197467251,0.7049847126173046,0.19014611856010874,0.7847594141135465,0.1944400881708876,0.786047939499019,0.19944715669417268,0.7782475687576366
0.3,2.1788756176284747,0.1554516221871677,0.6141431743772793,0.08390015902460642,0.5547351675229809,0.13776783685030608,0.7791224508917263,0.0020523395896588567,0.7502628437951367,0.1123505680687839,0.7566546919307796,0.13784901108065795,0.7745424505187588,0.13516631700456774,0.7483025472947031
0.5,2.6384786058846905,0.11467206289989801,0.5794600893805423,0.0609834959374876,0.5318353154517361,0.10546117887906384,0.7725912514771592,0.0031253568760078224,0.6665034280594149,0.08923199165022397,0.7593368808435733,0.09508325779941429,0.767731682161767,0.09197776585813525,0.6868997163498727
0.7,2.641178377244571,0.08010279104349413,0.5398212232983565,0.04996509559166288,0.5104140292565926,0.06494331397827217,0.747516569845064,0.002609460021804003,0.7234669567537123,0.0629777951303293,0.7482003327494763,0.05751774576342112,0.7439564057901185,0.06902977690401917,0.6866312325181194
0.9,2.5066194791068175,0.06704390669231307,0.5315711246601599,0.042391185562187066,0.49863494767830163,0.06687585297274237,0.7390596086386745,0.0024190450478708183,0.7083334473317037,0.05249628892608398,0.7399330316904056,0.05363511171962177,0.7536627374509806,0.056723553646076535,0.6512820136422401
1.1,3.23653594842725,0.05247015505320297,0.5153620184036904,0.039707161319535195,0.49477887708425355,0.04916764116987211,0.7521785592903191,0.003022269648365774,0.6810132862587798,0.0495409927921449,0.7154846968590144,0.04827048874155728,0.7125692035082237,0.0501609753052288,0.6246043428458056
1.3,3.2778101746124997,0.046736730600405875,0.5051397268986719,0.0306794617125706,0.47659331890954354,0.03524968933596719,0.7305732406692576,0.0025098207710560418,0.6229917982181171,0.03586072624361994,0.687385985011528,0.028949986791370917,0.7236655394072655,0.031916150376618414,0.6258930839846235
1.5,3.342893694520408,0.03779574763631737,0.4913553057970259,0.03124515190913063,0.47237890984252073,0.035910463240049297,0.738517085356802,0.0018699591291688761,0.6411827479723644,0.03333949746085134,0.6912786284789088,0.030134086702354512,0.7200183570826321,0.03437831049645421,0.6254070655736016
1.7,3.404264406790866,0.03290724500442613,0.49123956776291455,0.029010876510076566,0.4734462750105117,0.03535978839633542,0.726875746886493,0.00250621200209367,0.628421304904659,0.026871429778814078,0.6941056954288244,0.0334853014103071,0.7162859421219934,0.02647770350605627,0.5776951331327093
1.9,2.900049502431163,0.02919266193856737,0.4863328989564787,0.02714278931910352,0.46426461252294376,0.02086668145222511,0.713942347360787,0.002140746465810141,0.6881000445679248,0.021534747092610215,0.6886659963111613,0.02623322493402854,0.6352249464707165,0.032123435012685685,0.5345455846807547
