Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,1.2321468287263695,0.6026986788378207,0.840971052873135,0.39860531185448267,0.7160706096244706,0.5890318192989773,0.6097956580797096,0.00026972694716279093,0.3506745011749765,0.5397424787809786,0.6068445545206241,0.589191776192037,0.6096958954485742,0.5383025151121126,0.606502505635712
0.3,1.2203455181439156,0.6145165814928841,0.807554569059137,0.39079857508920574,0.7072038066492309,0.5357206296099368,0.5844593414150219,0.0004614610004679697,0.07069481910746368,0.5125549035766395,0.5852460587887212,0.5356443397973736,0.5893173683068179,0.5112072325712461,0.5849150787509801
0.5,1.3157264082272073,0.6968851899154477,0.8379412482541595,0.3317922080422807,0.6425242497435704,0.46015459238196615,0.5615388708386241,0.00047806068583876164,0.0864764253677717,0.46633200761658977,0.577161841276363,0.491795020811412,0.5705283673256044,0.45757093179377356,0.577944009595545
0.7,1.3408917766149178,0.6201773546697846,0.8167716429388947,0.32249684174074916,0.6424274489589544,0.44701155394886244,0.5612734152005497,0.0002484330644464084,0.33745421900121875,0.45760665743901036,0.5747565469045852,0.43237161035279326,0.5571781778815907,0.44532419813509716,0.5742125705947647
0.9,1.336600925624459,0.6379837916523439,0.7869976225517393,0.23551906786231558,0.5881280285009876,0.4008682227105914,0.5360852103345386,0.0005239849487064816,0.08572538578695395,0.412949191302945,0.5526961388336668,0.39538203812130923,0.5323812241105951,0.39382305607823725,0.5505033615863463
1.1,1.3413924952117058,0.6014349604745713,0.7639666538542537,0.2572915265874331,0.597145119071821,0.38632258790319507,0.5307591212744944,0.0005750032246272478,0.11703523555155247,0.4026209339182762,0.5470037117708076,0.3755514935540285,0.5253648482409553,0.3698020595019051,0.5426616184843904
1.3,1.4184690576075798,0.5624580265364264,0.7373454950321215,0.23666669147964944,0.5682974451320291,0.2659785814578264,0.48411393834845623,0.0003787183959741503,0.1004565853033896,0.2956806675731483,0.5025150885918741,0.312748604858371,0.49892723050471477,0.2609401233329041,0.5240762913986142
1.5,1.330556665563208,0.5312624452272071,0.7142694398459237,0.1529640622508663,0.4941154317482537,0.21335717766496395,0.46810251668923375,0.00032558048169497477,0.06393585590380448,0.22388644096467256,0.4792288534159567,0.25472664075229146,0.47876835139107987,0.22610432499550512,0.4832519255168571
