Sigma,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,0.434620553629754,0.7910360249061168,0.2424487214621506,0.6384101160974958,0.4191868286765852,0.6109255190579858,0.0005100823056825702,0.146082729085735,0.3899282563476943,0.6216466249529888,0.4164647356246697,0.6113073165868566,0.38530676325156515,0.6205748439370906
0.3,0.4766230213673296,0.7831854453916457,0.22938878154432235,0.6223969655920649,0.36547497689001524,0.6021822304853387,0.00029193404733181706,0.11960829539898726,0.3461921798714449,0.6008290948787868,0.3587922976230071,0.6001612068314673,0.3461921798714449,0.6008290948787868
0.5,0.43641224164612247,0.7616331719939977,0.22663102312005182,0.610505763705291,0.32613709331554736,0.5936852757001893,0.00037013863164235723,0.10074658809194278,0.30854846395902574,0.5951133297957139,0.3244285635832319,0.5961765344041384,0.3085650785160716,0.5951655878753772
0.7,0.44909299612958264,0.7665821165509427,0.21010384594344803,0.5823556606893904,0.2897127597152184,0.575776752261416,0.00028665142343722215,0.19573814258188657,0.27506165454406584,0.5852462247578246,0.2976357491143356,0.5812468490057395,0.26141093482500904,0.5818869559121405
0.9,0.44511042140025664,0.7369143052738327,0.1995051421817527,0.5675992190482964,0.26703769646069914,0.565303590677526,0.0003391256504072074,0.1738284292982372,0.23704565255342291,0.5713466496756335,0.257885079103548,0.5621801134757259,0.23663633708904389,0.5711797104585054
1.1,0.4082102621473178,0.7037687879333253,0.19127274195485217,0.5433850517346839,0.25894192592464044,0.5603108277153397,0.0003324294064483309,0.20658051091755636,0.22361967396245588,0.5629572553094744,0.25449259867200996,0.5635458634733739,0.2236579199888863,0.5630036819351273
1.3,0.37994081081008774,0.6795563182113341,0.13035602131518143,0.49672510080689436,0.23093744577830533,0.5496610388717043,0.00023632932711656863,0.42772723425489795,0.18149060748220114,0.5447846478794125,0.21311477918330296,0.5465306188375055,0.1761396318949383,0.54363954025004
1.5,0.33752703506512877,0.6514371379954393,0.12771017935844922,0.48471222102892186,0.20417859128372667,0.5436231563676933,0.0003650925590769283,0.13994710663614557,0.17229818443886624,0.5406601575603309,0.17960304781747255,0.5372470403961437,0.16905833524674577,0.5400379166191537
