Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,1.531528866045427,0.3490574800412004,0.831058649188634,0.26449170576509456,0.8012518211988574,0.3256026235153607,0.8655718888794415,0.0035876210379548372,0.7183837440822547,0.29996955635367173,0.8629371806575653,0.3206753080229815,0.8652299367939579,0.3047017340091181,0.8668067975652066
0.3,1.6636579088135595,0.28685663115435134,0.8065289715482097,0.23501230937007028,0.7810476180138266,0.2797393683185072,0.8608239776064149,0.004512566100119259,0.778785574308952,0.25570796296321696,0.8546625684658209,0.26577064715945414,0.8609226912409059,0.2515077215989487,0.855540208189603
0.5,1.843313775287992,0.25336792831616095,0.786770422073975,0.20103966185532798,0.7649259178216773,0.20607719041862022,0.8529693297326175,0.0020644261296219094,0.7705151138521477,0.20584529020715042,0.841687265059915,0.20771131807727686,0.8509495053057466,0.20697872899159664,0.8350696768824882
0.7,1.8944024700653985,0.22568483815208332,0.7722039479452507,0.1674411308733516,0.7428724166696465,0.1616590809915171,0.8426978630139781,0.00247133819000739,0.8464016735971175,0.16779374792093157,0.8372728926753311,0.17906684255734745,0.8367589157548994,0.1761249664709321,0.8143865357325069
0.9,2.1738400167377443,0.18487908586216611,0.7504662792440449,0.1325814931678085,0.7249620410846166,0.11324795484666032,0.8361519653059811,0.0026171040458610917,0.7851354573720394,0.14759240421940392,0.8301542555185544,0.13784009366260552,0.8313452604884931,0.12824511261149588,0.8165037175103251
1.1,2.0998832992172556,0.16994255430665559,0.7448200523746539,0.13392886629909018,0.7217074057731113,0.12361249251571199,0.827078476018692,0.003265465415163951,0.828104385897634,0.14010300858452093,0.8192440808309456,0.12453300840848498,0.8249745405369084,0.13486010216230335,0.7786699097711731
1.3,2.219931253549246,0.1513038866622656,0.7314083052528474,0.11803506277384918,0.712157263709391,0.0912592658760344,0.8082100264478619,0.001929950623891831,0.7950235621965667,0.11706332939504571,0.8032358758696255,0.10844194300808215,0.8003271533271843,0.11285540439246296,0.7983516418901713
1.5,2.260791547394862,0.13027397030650045,0.7197849674871974,0.11172992140288035,0.707900577684487,0.08137417602751787,0.7995784406060972,0.0007555514749955946,0.5965794640669262,0.0937538851447798,0.7968126880606999,0.09319641381702065,0.7855586374376891,0.10911139462320271,0.7537873930468096
1.7,2.444682279487472,0.12135901882020314,0.7131051133532494,0.10245273875700424,0.7035579261719721,0.07220252624515178,0.8092922573173013,0.003924687956017973,0.8463880862022588,0.09037737781995428,0.788792167139899,0.09129817250458981,0.7982535908030628,0.09626874068239993,0.7662507170676557
1.9,2.297772112765462,0.11042538416095808,0.7055687973062514,0.08790803427635731,0.6923194765530956,0.07005085444632794,0.7950377607218215,0.003658146595162305,0.8049009199275305,0.0871986416338019,0.7921153976388302,0.07316637494779374,0.790180845851729,0.08677409264328453,0.775458956397492
