Sigma,KMeans_runtime,KC_runtime,MST_runtime,Naive_runtime,MFC_Approx_runtime,MFC_Optimal_runtime,MFC_Simple_runtime
0.1,0.5818737,0.5001101,33.4614148,0.0064087,2.9945753,15.2211573,2.8254659
0.3,0.4725875,0.4868718,33.3119114,0.0063982,3.0743386999999998,15.751119599999999,2.9246794
0.5,0.536339,0.4816437,33.7316358,0.0078305,2.7573619000000003,15.312113499999999,2.4385111
0.7,0.7541956,0.4973623,33.1531738,0.006511,2.9622929,16.1814604,2.8221119
0.9,0.7857204,0.4782751,33.3969541,0.0065322,3.237144,15.3397212,2.9274475
1.1,0.6995844,0.4975953,34.3812848,0.0075746,3.5013303,15.8200103,3.3686916
1.3,1.0167848,0.5282207,33.8164066,0.0063557,2.7833549,14.966091200000001,2.7577673
1.5,0.9633398,0.4884775,34.4082418,0.0065342,1.9737926,14.1850433,1.7584141999999998
