Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,1.125102193080537,0.47931550078086627,0.6849940712443094,0.28100132425570523,0.5972430478965618,0.3848723554157503,0.5228668294449694,0.0011603043595282822,0.13261529444684422,0.3216265186295475,0.5443678633724286,0.38277656038656466,0.5243005772810452,0.32370709712625884,0.55374325927363
0.3,1.1283895387134881,0.4108953482667582,0.6294607082641829,0.2676123926384601,0.5585327761322825,0.3188424734707512,0.5105757731910875,0.0005646096998210219,0.10460439159620025,0.2917224077214089,0.5241700345317074,0.3225624022954892,0.5364673669365454,0.2917220824876924,0.5241537135029984
0.5,1.1470704666450482,0.36022074247621255,0.5633594560032814,0.18924288513340234,0.4674920433312359,0.17897190852537087,0.44949818686699194,0.00028511335222327467,0.06189240247089281,0.19518323489161338,0.46929255914237805,0.1884683807614174,0.46146244356063293,0.19800745122835708,0.45836077437444855
0.7,1.1358273147999896,0.27182549901031844,0.4965915385773792,0.1306080201672104,0.42466082055086524,0.1199261992026361,0.41513727064222594,0.00037256011641579977,0.11441391528257655,0.10940896960425313,0.4179079144245644,0.1328075075611147,0.41841817295344214,0.13728914357754662,0.41692186750325827
0.9,1.1538016209333752,0.2578270766907954,0.4530186165847656,0.1589565542814033,0.3837089349734871,0.09098748724245295,0.40294140117628285,0.0004355274271687766,0.09920605765606243,0.13199180152511553,0.36462484507913134,0.08037911548933928,0.3985851938581158,0.1668002977435524,0.39157943541302803
1.1,1.1464705551959642,0.18551161766003527,0.40678983752939046,0.12263111164035286,0.35217232240851554,0.04547599815701226,0.3728218814840428,0.0002282861036429687,0.11066979023365818,0.07915924467279145,0.3857066189197237,0.07238536175716793,0.37529869150410294,0.133912882205912,0.3572425933868487
1.3,1.152110137374841,0.16439583822386727,0.37627802363566415,0.07933751275088598,0.31373679992156583,0.03486706701000257,0.37205837103900136,0.0004613568248427232,0.08089750437001361,0.09367013869126711,0.35081586990339564,0.04641258533720207,0.35945837050694984,0.09786272632131929,0.2983621568085334
1.5,1.1439794798614815,0.14641023700738845,0.34134582552807496,0.061089750780325865,0.268408502382899,0.02820709726484559,0.3664565232973926,0.0002510766037769394,0.07734177803338067,0.05394118085327616,0.3199632049552961,0.039760072754296764,0.3515479502479461,0.07880878920813907,0.26546009288593897
1.7,1.1582010557577935,0.1257157741909517,0.3136623022938149,0.06664705437627985,0.2537530541005144,0.026187158332285628,0.3736082895453145,0.00043166204784797924,0.07742870606348959,0.05555199248533083,0.3227987153877614,0.036100155876114946,0.3639388104375592,0.07241072782480801,0.25819670669396083
1.9,1.1701400936865278,0.12408961910442555,0.28956210617584666,0.0626295589097253,0.23811121420357892,0.019221319813259603,0.3656937809734831,0.00020879036218330772,0.12839587441663988,0.047282187900032455,0.32050514653107126,0.02030579134858422,0.339316445283127,0.07649289806674739,0.232802906771135
