Sigma,Gamma_Overlap,KMeans_ARI,KMeans_NMI,KC_ARI,KC_NMI,MST_ARI,MST_NMI,Naive_ARI,Naive_NMI,MFC_Approx_ARI,MFC_Approx_NMI,MFC_Optimal_ARI,MFC_Optimal_NMI,MFC_Simple_ARI,MFC_Simple_NMI
0.1,1.9552584804763136,0.284382664703357,0.6635405571906606,0.17596919544778972,0.5859723895579917,0.32628559937964413,0.7433936492684053,0.004209398615158729,0.5422048666235945,0.2948788359682163,0.7370639535736327,0.31336274671527575,0.7410613684190873,0.2843859595753782,0.7349206249153163
0.3,2.0340496152333016,0.25447995772054,0.6232307332844201,0.1160966368658301,0.5277075597355887,0.2376480847422332,0.7250624712000978,0.0029528668375214564,0.509106661243232,0.1847052004458989,0.6992091915635792,0.20955026306547125,0.7230370293484676,0.1724003636069118,0.692304847688831
0.5,2.0733064326226662,0.21127815349889265,0.5758167798273072,0.11478551140088321,0.49744628854312667,0.16241051638444123,0.7055011784576731,0.0024725318515668618,0.5737766308540703,0.16670471878639082,0.7001511559147089,0.173091522461044,0.6964233627981874,0.15619736996285694,0.6735293243767192
0.7,2.3427736643669386,0.16772256075853428,0.5349374606764945,0.08911287612774188,0.4608051615696556,0.12924694956128863,0.681767345127144,0.002009021693973473,0.6407658451400189,0.12209764967061326,0.6668651343621741,0.12100920607229029,0.6764330920223816,0.09892462133167287,0.659283137577143
0.9,2.1717746010349255,0.1213592230964538,0.4894727596251409,0.061665153871795955,0.4263294569839313,0.06741154110346013,0.6630374446686249,0.0022332305628565406,0.5729812431962898,0.06939515838584671,0.6773737784866716,0.07885305843405613,0.6753220255396265,0.07271122628372992,0.4852003682955604
1.1,2.4097605542910756,0.11419940142425321,0.47336935518604323,0.060635686411546014,0.4107051810071695,0.05559104553478819,0.6894376373444456,0.0021353107781828776,0.6334342327092649,0.05688436081376651,0.6523424371582205,0.06433321399099261,0.6492422061862024,0.07271233948836489,0.5502634945669364
1.3,2.6632291157796764,0.09533943731037618,0.4517571779014189,0.061173173475466996,0.4082136937610108,0.06553094614717919,0.676905153601686,0.0016930987349603193,0.6253593067132158,0.06390976564331466,0.6123291615681986,0.060122648858848673,0.6713728144134391,0.06909953294257035,0.5601443600861552
1.5,3.194009262591559,0.07962220149814224,0.42676691643157866,0.051978228189295324,0.3850663539576854,0.04204060951813711,0.6429826297399217,0.0014355730912675238,0.5197643711355096,0.04668185033292829,0.6339942614567625,0.05882916381912793,0.6532307232852873,0.047131506739793876,0.559428076673087
1.7,2.831466220843701,0.07021614744779198,0.4105240913980937,0.05131341915995106,0.37290076960330537,0.03147082981464878,0.6514761947592413,0.0015767804479224457,0.5767799877255393,0.04008816534802427,0.5991174208356751,0.040629940870054455,0.6569518182434506,0.05302212285142226,0.5203411711978397
1.9,2.6837341016032457,0.05891011394875679,0.399976015834257,0.03829176727475065,0.35974699191599063,0.02515063335585088,0.632126081005829,0.0018380680400333523,0.6507857623917738,0.043739083177608294,0.5663763595043929,0.03943087347170762,0.617949507019283,0.05445442329138192,0.37270922908995036
